region,unit_id,local_index,selected,score,dprime,delay_lick_coupling,tf_selectivity,attention,prediction_gain,delay_rate_hz,preferred_class,neuron_type,reasons
right Striatum,195,26,False,0.009373453072510432,0.45542713925871986,0.07644935383879274,0.0022495100274682045,0.0031519316199497284,0.0020027042293724005,0.7017543315887451,Ignore,delay_suppress,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left ALM,52,51,False,0.009295582817584077,4.862357894586499,0.0,0.0054599795490503315,0.009137366039917659,0.0,10.789472579956055,Right,delay_choice,Choice-discriminative delay rate (d′=4.86 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.009); the unit is used as past context. | Ground-truth type: persistent delay-choice cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right ALM,99,42,False,0.006892562055057376,1.2758943488944514,0.09568981205413239,0.0027160065248608587,0.00042596675253322633,0.014129978714293718,2.5,Left,tonic,Choice-discriminative delay rate (d′=1.28 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.014).
right ALM,65,8,False,0.006529310670834787,3.8334978280344987,0.0,0.0035589054226875306,0.0054970378683518745,0.0,5.307017803192139,Left,delay_ramp,Choice-discriminative delay rate (d′=3.83 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left Striatum,122,9,False,-0.008640887411739837,1.5123567027657683,0.0,0.003559970669448376,0.016157998500300846,0.0,3.289473533630371,Left,sample_sensory,Choice-discriminative delay rate (d′=1.51 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.016); the unit is used as past context.
right Striatum,194,25,False,-0.02229730475148964,0.42010130249592087,0.10068491028141983,0.00010267943143844604,0.00421598261231326,0.008574017246608721,3.1578948497772217,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.009).
right ALM,64,7,False,-0.036422368861090085,1.2406618793633704,0.1035611149422426,0.0018726792186498642,0.0004112201655124756,0.014870008690067103,4.6052632331848145,Left,delay_ramp,Choice-discriminative delay rate (d′=1.24 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.015). | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left Striatum,123,10,False,-0.042449343343208476,1.6221156452707217,0.0008258219471961043,0.002077530510723591,0.018032472553993494,0.00031772375385783814,0.7017543315887451,Left,delay_suppress,Choice-discriminative delay rate (d′=1.62 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.018); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
left ALM,53,52,False,-0.0502077152109537,0.5051132711036936,0.13537559326871285,0.0018710892647504807,7.761895700415745e-05,0.0014586393691035208,2.9824559688568115,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
left ALM,14,13,False,-0.061122204987050455,3.4463117740222384,0.0,0.008516393974423409,0.002217378813157948,0.0,8.991228103637695,Right,delay_choice,Choice-discriminative delay rate (d′=3.45 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.002); the unit is used as past context. | Ground-truth type: persistent delay-choice cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left ALM,2,1,False,-0.0632507214616688,4.281946119790604,0.0,0.005446510761976242,0.0051138869807105455,0.0,8.1578950881958,Right,delay_choice,Choice-discriminative delay rate (d′=4.28 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context. | Ground-truth type: persistent delay-choice cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left ALM,18,17,False,-0.06873053947773361,1.1244284350506097,0.08100734852628433,0.0032303774729371074,0.00021749978475163966,0.010436152217226833,2.850877046585083,Left,lick_burst,Choice-discriminative delay rate (d′=1.12 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.010).
left Striatum,155,42,False,-0.0716116942476218,0.22879101128992374,0.11428968869365518,0.0020182069391012194,0.004476536141627146,0.006201938736730828,2.499999761581421,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.006).
right ALM,96,39,False,-0.08068283558983791,1.0542551555779271,0.07597202311799399,0.0031123464927077294,0.00034128640494824356,0.009269589188153678,4.736841678619385,Left,delay_ramp,Choice-discriminative delay rate (d′=1.05 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.009). | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,186,17,False,-0.08584903028424137,0.11876491167039605,0.09947555896576529,0.001531224884092808,0.0029880912390690237,0.0015295278716662252,2.763157844543457,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left ALM,9,8,False,-0.11188712681491945,4.055806609901258,0.0,0.004693285003304482,0.0040788729317779975,0.0,4.342105865478516,Right,delay_ramp,Choice-discriminative delay rate (d′=4.06 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,204,35,False,-0.11192163743943517,0.12394642679430247,0.12010837011185023,0.0004317339509725571,0.003135309302599959,0.003017680423031052,1.9298244714736938,Left,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
left ALM,40,39,False,-0.11303157588509315,3.722434149781262,0.0,0.005852472968399525,0.0029225261248450513,0.0,5.350877285003662,Right,delay_ramp,Choice-discriminative delay rate (d′=3.72 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,203,34,False,-0.1138863305842601,8.92080627005079e-08,0.1326332682433591,0.000871768407523632,0.002769817659794903,2.3984051367126466e-09,0.8333332538604736,Right,sparse,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
right Striatum,170,1,False,-0.12079588574369039,1.023761561191385,0.0,0.002387680858373642,0.007710190634492377,0.0,2.8070175647735596,Right,sample_sensory,Choice-discriminative delay rate (d′=1.02 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.008); the unit is used as past context.
left Striatum,115,2,False,-0.1272746247484563,0.31622766176498485,0.09772116709183949,0.0012717697769403457,0.004885571286885231,0.007329426257774485,2.412280559539795,Ignore,sample_sensory,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.007).
right ALM,95,38,False,-0.13138492957795223,1.8551203189338727,0.008921308689180549,0.0043168216943740845,0.0007602042865980821,0.0019154098588779432,5.219297885894775,Left,delay_ramp,Choice-discriminative delay rate (d′=1.86 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002). | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left ALM,50,49,False,-0.1395899945792054,1.0024090165009358,0.08583478007216756,0.000869649276137352,0.00019251581987846165,0.009858081095984645,2.324561595916748,Ignore,lick_burst,Choice-discriminative delay rate (d′=1.00 vs other actions; prefers Ignore). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.010).
right ALM,82,25,False,-0.14412221345936943,2.124727675284771,0.027987705989739726,0.002571665681898594,0.0009954497250828423,0.006882269289765297,4.956140041351318,Left,delay_ramp,Choice-discriminative delay rate (d′=2.12 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.007). | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,199,30,False,-0.15940777258523803,0.8798090174638432,0.0,0.0023810663260519505,0.006676476406885715,0.0,2.1052629947662354,Left,sample_sensory,Choice-discriminative delay rate (d′=0.88 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context.
right Striatum,175,6,False,-0.17221893230409155,0.16477054182097897,0.05528057638448983,0.0018912455067038535,0.0032659541164930007,0.0018463672678181195,2.6315786838531494,Right,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
right Striatum,222,53,False,-0.1785771375995434,0.29977084588753405,0.05586953391582555,0.001252652145922184,0.0037380057006937916,0.003394926506676644,1.9736841917037964,Left,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
right Striatum,176,7,False,-0.18331852356109357,1.277810501407667,0.0,0.001268082857131958,0.009940246870279133,0.0,4.868420600891113,Left,delay_ramp,Choice-discriminative delay rate (d′=1.28 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.010); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left ALM,28,27,False,-0.18491894759124405,3.1664432779204077,0.0,0.00538265984505415,0.001676079872558344,0.0,4.912281036376953,Right,delay_ramp,Choice-discriminative delay rate (d′=3.17 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.002); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,185,16,False,-0.19671191494696375,0.6307779775835433,0.028236935526524554,0.0011394087225198746,0.005204686224100057,0.0036104394464955753,3.0701754093170166,Left,sample_sensory,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.004).
right Striatum,169,0,False,-0.19931241699834437,0.9239948519181119,0.016447395928761745,0.0009065678343176842,0.0069780969841453915,0.0030805811101597643,2.324561357498169,Ignore,lick_burst,Choice-discriminative delay rate (d′=0.92 vs other actions; prefers Ignore). | SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
right ALM,76,19,False,-0.2006108972867831,3.162277515410793,0.0008248156103095682,0.0019194390624761581,0.002809450956715434,0.00030186858417782195,5.0,Left,delay_ramp,Choice-discriminative delay rate (d′=3.16 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000). | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left Striatum,136,23,False,-0.21008613420818456,0.6077489047405623,0.024759659234595183,0.004015275184065104,0.004222869051538149,0.0010010112676359865,2.1052629947662354,Left,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
left Striatum,164,51,False,-0.21150280106573222,1.2723778957790592,0.0,0.0014339083805680274,0.012710601384804995,0.0,2.2807016372680664,Ignore,lick_burst,Choice-discriminative delay rate (d′=1.27 vs other actions; prefers Ignore). | SPEC-TCNN neuron attention is high (a=0.013); the unit is used as past context.
right Striatum,179,10,False,-0.23115186345104682,0.7093084912104363,0.0,0.002143997512757778,0.005629890018699679,0.0,2.7192983627319336,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context.
right Striatum,183,14,False,-0.2417064224123396,0.26997047410373637,0.07673896356500585,0.0006551621481776237,0.00295207009098461,0.000991273323512614,2.0175440311431885,Left,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
left Striatum,163,50,False,-0.24316948543677247,0.9076506152881316,0.0,0.003044643998146057,0.008826064342080747,0.0,2.5,Ignore,lick_burst,Choice-discriminative delay rate (d′=0.91 vs other actions; prefers Ignore). | SPEC-TCNN neuron attention is high (a=0.009); the unit is used as past context.
right Striatum,171,2,False,-0.24390355134581723,0.7075676246982375,0.0,0.0020390328019857405,0.005620097622093438,0.0,2.412280559539795,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context.
left Striatum,158,45,False,-0.2456941532166465,0.41215420866037206,0.07408846940301653,0.0008772848173975945,0.004367849573987066,0.003588507595966378,2.763158082962036,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.004).
right ALM,94,37,False,-0.2586008632807899,2.859545333914048,0.0,0.0017029486596584322,0.002075613652181951,0.0,4.517543792724609,Left,delay_ramp,Choice-discriminative delay rate (d′=2.86 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.002); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left ALM,8,7,False,-0.2610512777893021,2.7906159129640886,0.0,0.004112268052995205,0.0011509988224749613,0.0,4.517543792724609,Right,delay_ramp,Choice-discriminative delay rate (d′=2.79 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right ALM,90,33,False,-0.2688362993745585,2.5230730667886534,0.0,0.0020789293572306636,0.00148258112638386,0.0,3.9473676681518555,Left,delay_ramp,Choice-discriminative delay rate (d′=2.52 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left Striatum,160,47,False,-0.27455002719622046,0.47844212802321806,0.05931147250221557,0.001037336513400078,0.004378513835240711,0.00290708195362575,2.850877285003662,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
right ALM,98,41,False,-0.2772268060873274,0.7053856326975715,0.0857631000809238,0.0016983330249786379,0.00013513949378083704,0.0012689089908039682,2.32456111907959,Left,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
left Striatum,152,39,False,-0.2785477879599637,0.8786780481683735,0.0,0.002567388117313385,0.00857401943366598,0.0,2.324561357498169,Left,lick_burst,Choice-discriminative delay rate (d′=0.88 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.009); the unit is used as past context.
left ALM,21,20,False,-0.28503178173900645,0.7080258970453095,0.06163126303446037,0.001217820681631565,0.0001434225578421606,0.0049995893536220895,3.1578948497772217,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.005).
left ALM,49,48,False,-0.2922123601967383,0.3775318996473418,0.06822830948601324,0.001803218387067318,0.00010305896149205218,0.00295122568108786,2.324561357498169,Ignore,sample_sensory,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
right ALM,102,45,False,-0.29435616904194456,0.4383841619188448,0.06611145696732298,0.002263818774372339,0.00018435275507415103,0.003354228699478064,2.149122953414917,Left,sample_sensory,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
left ALM,12,11,False,-0.2974397192935407,2.1999998827648146,0.0,0.004811931774020195,0.0006376371543038308,0.0,5.482456207275391,Right,delay_ramp,Choice-discriminative delay rate (d′=2.20 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
left Striatum,128,15,False,-0.2979043585875638,1.0568132321825952,0.0,0.001178792491555214,0.010245840223776824,0.0,2.1052632331848145,Right,lick_burst,Choice-discriminative delay rate (d′=1.06 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.010); the unit is used as past context.
left Striatum,165,52,False,-0.3121424359880731,0.7385488491899918,0.0,0.002745418902486563,0.007452931360347136,0.0,2.5,Right,tonic,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context.
right ALM,70,13,False,-0.31322697602180627,0.19387776549155147,0.1102111448948369,0.001039007492363453,0.00014436497630350312,0.002472945659525137,3.026315689086914,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,113,0,False,-0.3165359893928932,0.9681108350300716,0.0,0.001361467782407999,0.009376151685160086,0.0,1.754386067390442,Right,tonic,Choice-discriminative delay rate (d′=0.97 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.009); the unit is used as past context.
right ALM,105,48,False,-0.3172710856683477,1.1033546506265364,0.03480181988360578,0.0019046185538172723,0.00035846161620121003,0.004444042206693544,3.1578948497772217,Right,tonic,Choice-discriminative delay rate (d′=1.10 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.004).
right Striatum,212,43,False,-0.3288676311106982,0.507237485759865,0.005947022072652414,0.0014642547816038133,0.004599827928867721,0.0006114723929366244,2.324561357498169,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
left ALM,30,29,False,-0.32904448180939144,1.6773113116133875,0.0,0.005422598868608475,0.00037807048687356386,0.0,4.736841678619385,Right,delay_ramp,Choice-discriminative delay rate (d′=1.68 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,181,12,False,-0.3365842650495852,0.07707343121475298,0.029232770438898985,0.0016678955405950546,0.002991739032471939,0.0004567101173389356,2.675438642501831,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
left Striatum,131,18,False,-0.3386129824482143,0.5427959171939136,0.026037539073359685,0.001446349360048771,0.005315882983164003,0.0024742086888157305,2.8947365283966064,Right,lick_burst,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,151,38,False,-0.33989321706443515,0.7494956152945935,0.0,0.0021800986491143704,0.007534964922787406,0.0,2.0175440311431885,Ignore,sample_sensory,SPEC-TCNN neuron attention is high (a=0.008); the unit is used as past context.
right Striatum,172,3,False,-0.3509573732029954,0.5100560052427261,0.0,0.0016283178701996803,0.0027698179023718005,0.0,2.1929824352264404,Right,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
left ALM,48,47,False,-0.35505361098099575,2.010860345510664,0.0,0.0035147396847605705,0.0005277536246959978,0.0,4.649122714996338,Right,delay_ramp,Choice-discriminative delay rate (d′=2.01 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,202,33,False,-0.3592714471040392,0.5782804141616787,0.0,0.0013346550986170769,0.004938500740669099,0.0,2.6315789222717285,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context.
right Striatum,201,32,False,-0.3638635461421487,0.25994509476929556,0.014756114053714804,0.0014071963727474214,0.0035920623080230056,0.0007775343510930087,2.499999523162842,Left,tonic,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
right ALM,85,28,False,-0.36584139424821793,1.6636007777773583,0.0,0.0021067107445560396,0.0006277032841087203,0.0,0.5701754093170166,Left,delay_suppress,Choice-discriminative delay rate (d′=1.66 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context.
right Striatum,177,8,False,-0.3675450149026764,0.5198753043380393,0.0,0.001389226457104087,0.004658328764800445,0.0,0.48245614767074585,Right,sparse,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context.
right Striatum,211,42,False,-0.3739761890540545,0.15218017428470768,0.033442452690490954,0.0009676504880189896,0.0032250923386882386,0.001031625741080685,3.026315450668335,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
right Striatum,221,52,False,-0.3800448997984549,0.3084534815103486,0.0,0.0017303330823779106,0.003770602762017681,0.0,2.4561405181884766,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left Striatum,139,26,False,-0.3842202306892329,0.8885955359038608,0.0,0.0005897438153624534,0.008659475304892167,0.0,2.2807018756866455,Right,tonic,Choice-discriminative delay rate (d′=0.89 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.009); the unit is used as past context.
right ALM,110,53,False,-0.38573486813075947,0.6096569333731923,0.0,0.0033823383040726186,0.00021879250699220504,0.0,2.412280559539795,Ignore,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right ALM,87,30,False,-0.3879632318154671,1.7246628533392918,0.0,0.001734486222267151,0.000667226650499061,0.0,3.6842105388641357,Left,delay_ramp,Choice-discriminative delay rate (d′=1.72 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.001); the unit is used as past context. | Ground-truth type: delay-ramping preparatory cell — the ALM preparatory motif of Li/Inagaki/Svoboda.
right Striatum,215,46,False,-0.3916667051112311,0.4810456308554087,0.0,0.0012663261964917182,0.004480913964667523,0.0,2.412281036376953,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.004); the unit is used as past context.
left ALM,35,34,False,-0.3950593986912385,1.348399618226828,0.014782682477816127,0.001893379306420684,0.0002720997889445931,0.002283788998164926,0.6578947305679321,Right,delay_suppress,Choice-discriminative delay rate (d′=1.35 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,127,14,False,-0.3985732640608014,0.4497190333479203,0.01694741722991473,0.001397743122652173,0.005583286563718206,0.0018076995846805393,0.4385965168476105,Right,sparse,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,162,49,False,-0.4048913316659053,0.6150478712382885,0.0,0.0017376411706209183,0.006587055421554443,0.0,2.850877285003662,Left,lick_burst,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context.
left Striatum,146,33,False,-0.4128020685042983,0.5201747928748385,0.0,0.002280585281550884,0.004721937726857256,0.0,2.500000238418579,Ignore,lick_burst,SPEC-TCNN neuron attention is high (a=0.005); the unit is used as past context.
left Striatum,143,30,False,-0.4143340950023178,0.658622172783033,0.0,0.0013283496722579003,0.006880426883131762,0.0,2.149122476577759,Left,tonic,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context.
right ALM,81,24,False,-0.4194923115181733,0.7727358045964515,0.0,0.002719617635011673,0.00013640955113910334,0.0,2.412280797958374,Ignore,sample_sensory,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right ALM,112,55,False,-0.428341274539501,1.2847782848639293,0.0,0.0018593024462461472,0.00042976782947222556,0.0,2.236842155456543,Left,sample_sensory,Choice-discriminative delay rate (d′=1.28 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
right Striatum,184,15,False,-0.4335814233023304,0.29612282295639336,0.0,0.0013234284939244389,0.0031519316199497284,0.0,0.4385964870452881,Left,sparse,SPEC-TCNN neuron attention is high (a=0.003); the unit is used as past context.
left ALM,33,32,False,-0.43499137301288937,0.7182668172237361,0.030847507604092682,0.0005738602951169014,0.0001448988908871237,0.0025385752314956564,2.4561402797698975,Left,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.003).
left ALM,45,44,False,-0.43654174255988965,0.5539116834446427,0.034371432588923966,0.0007175024598836899,0.00012293810731386234,0.002181334659413273,0.7017543911933899,Ignore,sparse,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,168,55,False,-0.4368965996909471,0.6348110211224062,0.0017089829478156842,0.0008976228069514036,0.006718531440909883,0.0002573141464098506,0.6140350103378296,Left,delay_suppress,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.000).
right ALM,69,12,False,-0.43949944110841366,0.8283719793617658,0.01181811109246054,0.001864665187895298,0.0002722821638552108,0.0011330121140798479,2.5438594818115234,Left,tonic,Choice-discriminative delay rate (d′=0.83 vs other actions; prefers Left). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
right ALM,71,14,False,-0.43979867877820283,1.3027467953384582,0.014517579324273893,0.0009649591520428658,0.0004375599767188183,0.00218884660425586,1.9298248291015625,Right,tonic,Choice-discriminative delay rate (d′=1.30 vs other actions; prefers Right). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left ALM,37,36,False,-0.4429940035756731,1.0242689386904655,0.0,0.0037129946053028108,0.0001967705511605439,0.0,2.3684208393096924,Ignore,tonic,Choice-discriminative delay rate (d′=1.02 vs other actions; prefers Ignore). | SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context.
left Striatum,116,3,False,-0.4469704348859358,0.483779472521648,0.0,0.0016784369945526123,0.005776731517445286,0.0,0.4385964870452881,Right,delay_suppress,SPEC-TCNN neuron attention is high (a=0.006); the unit is used as past context.
right ALM,86,29,False,-0.4515330135156623,0.5891582228584199,0.02473663460956442,0.0015729250386357307,0.00021435320198545993,0.0016866836750386147,0.5263158082962036,Right,delay_suppress,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.002).
left Striatum,149,36,False,-0.4536137760843518,0.6348110211224062,0.0,0.0007443737238645553,0.006718531440909883,0.0,0.5263157486915588,Left,sparse,SPEC-TCNN neuron attention is high (a=0.007); the unit is used as past context.
left ALM,17,16,False,-0.45435656311579353,0.13494240157857518,0.047626442548759036,0.0002706514671444893,8.085939221626189e-05,0.0007363439172938165,2.5438597202301025,Right,tonic,SPEC-TCNN neuron attention is high (a=0.000); the unit is used as past context. | Occluding this unit raises lick-raster prediction error (ΔMSE gain=0.001).
